"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000024885.9",159.727871270442,-0.890371984395115,0.278514980488598,-3.19685491542731,0.00138934788626788,0.0250708236733204,"Aldh3b1"
"ENSMUSG00000032850.16",40.3179664332419,1.36598399497641,0.427275897394451,3.19696009839601,0.00138884136996046,0.0250708236733204,"Rnft2"
"ENSMUSG00000036528.16",13.024377889649,2.06576689387868,0.646189738918439,3.19684261365131,0.0013894071374989,0.0250708236733204,"Ppfibp2"
"ENSMUSG00000069516.8",100.377208677802,1.17827003257048,0.368728658668293,3.19549350144343,0.00139591926528385,0.0251535396890789,"Lyz2"
"ENSMUSG00000001441.13",993.573941337802,-0.619277470500293,0.193846064328992,-3.19468683898202,0.00139982643641575,0.0251891526751447,"Npepps"
"ENSMUSG00000081855.4",283.878457149559,-0.766592435231163,0.240541614551113,-3.18694308534405,0.00143785065702376,0.0258377405943967,"Rpl17-ps5"
"ENSMUSG00000030747.5",13.5299121915884,1.91478247496762,0.6021368119848,3.17997909587357,0.00147285676768209,0.0263940788340393,"Dgat2"
"ENSMUSG00000073792.11",45.3852495513011,-1.12203150523486,0.352801787533648,-3.18034529552334,0.00147099659080455,0.0263940788340393,"Alg6"
"ENSMUSG00000041809.5",41.145626400279,-1.10473715929397,0.347468516692227,-3.17938778975046,0.00147586498978252,0.0264007137844692,"Efhc1"
"ENSMUSG00000091649.3",40.7142775296775,-1.59399670190271,0.501396972078443,-3.17911114479831,0.00147727434176472,0.0264007137844692,"Phf11b"
"ENSMUSG00000017057.9",347.898227274842,-0.908078307981699,0.285948929846531,-3.17566604802146,0.00149492938139724,0.0265759056910078,"Il13ra1"
"ENSMUSG00000037071.3",1024.92183156966,-0.772706330502453,0.243309973932452,-3.17581033779146,0.00149418605817855,0.0265759056910078,"Scd1"
"ENSMUSG00000045658.16",601.397021714449,-1.04984039779054,0.330595028887465,-3.17560854234112,0.00149522572261227,0.0265759056910078,"Pid1"
"ENSMUSG00000063172.13",377.983207100464,-0.622741079626431,0.196034049743223,-3.17669854008594,0.00148961788975577,0.0265759056910078,"Hspb11"
"ENSMUSG00000031930.11",328.168044127434,0.695860939513843,0.219219791042159,3.17426148526899,0.00150218294775355,0.0266632363760446,"Wwp2"
"ENSMUSG00000021811.7",273.953247172042,-0.899975300221961,0.283641398212078,-3.17293352061764,0.00150907074596007,0.0267490991192867,"Dnajc9"
"ENSMUSG00000025494.8",17.293457919635,-1.89826259714267,0.598895196427199,-3.16960731771945,0.00152645076904837,0.0269866736268896,"Sigirr"
"ENSMUSG00000030447.15",225.871433767826,-0.70593889331283,0.222723388033078,-3.16957684393695,0.00152661084904527,0.0269866736268896,"Cyfip1"
"ENSMUSG00000051950.10",156.710172189019,0.676314185792979,0.213430453137178,3.16878016164962,0.00153080134317973,0.0270241330488806,"B3glct"
"ENSMUSG00000035778.17",157.094616322438,-0.839155996718996,0.264967590351369,-3.16701373026869,0.00154013046525418,0.0271154413626263,"Ggta1"
"ENSMUSG00000068245.14",36.561571209486,-1.41913727834788,0.448055390238647,-3.16732553444342,0.00153847992561326,0.0271154413626263,"Phf11d"
"ENSMUSG00000022314.10",1168.76955787112,-0.683726570969266,0.215955866086431,-3.16604769002024,0.00154525457154546,0.0271324241458708,"Rad21"
"ENSMUSG00000030744.13",15716.3440343828,-0.470629138113551,0.14863627401571,-3.16631415332577,0.00154383962125014,0.0271324241458708,"Rps3"
"ENSMUSG00000011960.12",204.170646113792,-0.663818605802196,0.209740679356242,-3.16494924990068,0.00155110003100095,0.0271984556511269,"Ccnt1"
"ENSMUSG00000030189.15",1796.24874717936,-0.629465955834037,0.199117497435639,-3.16127896312829,0.00157077984330417,0.0274930126562135,"Ybx3"
"ENSMUSG00000032035.16",50.2948628540401,-1.10793521129905,0.350497959345395,-3.16103184557271,0.00157211309531928,0.0274930126562135,"Ets1"
"ENSMUSG00000025532.13",223.842074596079,0.74836542131668,0.236882070204353,3.15923202068895,0.00158185500919903,0.0276263459839499,"Crcp"
"ENSMUSG00000039470.15",7.34264820982913,-4.39033327475018,1.39026684292732,-3.15790691339943,0.00158906290794963,0.0277151266004156,"Zdhhc2"
"ENSMUSG00000022450.6",1897.6424805723,-0.624262041593097,0.197738575694917,-3.15700686828171,0.00159397591817372,0.027763698035373,"Ndufa6"
"ENSMUSG00000033960.6",192.695787477678,0.669955683888209,0.212244373913986,3.15652976582416,0.00159658590948453,0.0277720797001802,"Jcad"
"ENSMUSG00000022510.14",207.189162408887,0.840278598952331,0.266523065684468,3.15274250952494,0.001617444096233,0.0279134477685285,"Trp63"
"ENSMUSG00000027004.3",8.09655968173658,3.92581013343704,1.24507714416571,3.15306577735599,0.0016156539673922,0.0279134477685285,"Frzb"
"ENSMUSG00000029439.14",380.036418752816,0.55987945071812,0.177585979846942,3.15272326791039,0.00161755070619405,0.0279134477685285,"Sfswap"
"ENSMUSG00000029659.16",387.137559973745,-0.833275500074937,0.264258564740806,-3.1532582525461,0.00161458898253787,0.0279134477685285,"Medag"
"ENSMUSG00000031278.12",366.716012157163,-0.628729649778114,0.199358901425057,-3.15375759639439,0.00161182907395069,0.0279134477685285,"Acsl4"
"ENSMUSG00000074604.9",262.577922378061,-0.839959179187951,0.266360685869169,-3.15346529630324,0.00161344410968975,0.0279134477685285,"Mgst2"
"ENSMUSG00000088609.1",170.073060472831,-0.696336807617,0.220914654813181,-3.15206253838554,0.00162121546626152,0.0279397318003274,"Gm24187"
"ENSMUSG00000040212.12",3676.13303530282,-0.520842149169683,0.16532115430718,-3.15048701028251,0.00162998504716667,0.0280168444339082,"Emp3"
"ENSMUSG00000053398.11",549.531159628741,0.914401274499951,0.290217980573089,3.15073956718429,0.00162857635293232,0.0280168444339082,"Phgdh"
"ENSMUSG00000021950.15",77.8012825756025,-1.87087569360821,0.594562506290285,-3.14664257132754,0.00165156720552225,0.0283504549516359,"Anxa8"
"ENSMUSG00000020758.15",48.4419407199408,-1.18265834236248,0.376042444611166,-3.14501290827786,0.00166079501876485,0.0284713952888387,"Itgb4"
"ENSMUSG00000020087.5",127.093843531196,0.740295973166776,0.235589691030748,3.14231055666251,0.00167620144095186,0.0286601887269435,"Tysnd1"
"ENSMUSG00000021803.10",17.9682661902678,1.59825237107206,0.508571238747144,3.1426322397022,0.00167436061905786,0.0286601887269435,"Cdhr1"
"ENSMUSG00000051727.14",123.825258540702,1.34266161478882,0.427447842444513,3.14111215794267,0.00168307564317388,0.0287400586922074,"Kctd14"
"ENSMUSG00000030536.10",1506.98245110092,-0.541097416331437,0.172497685214294,-3.13683870980201,0.00170780048064945,0.0291241373471277,"Iqgap1"
"ENSMUSG00000075271.4",17.9070202543777,1.80730306786144,0.576270444812435,3.13620641858473,0.00171148696027467,0.0291489019370018,"Ttc30a1"
"ENSMUSG00000096956.2",775.10806879216,-0.57569181800714,0.183592531191234,-3.13570391056642,0.00171442197637778,0.0291608202135914,"Snhg18"
"ENSMUSG00000020184.15",462.958210307483,-0.648467328763337,0.206928148125103,-3.13378017751018,0.00172570082360306,0.0293144439384446,"Mdm2"
"ENSMUSG00000037351.9",624.045791776876,0.536921762605521,0.171385843490772,3.13282446011609,0.00173132952934005,0.0293718140959302,"Actr1b"
"ENSMUSG00000030409.16",144.506506110753,1.16323898790228,0.371374761562529,3.13225105283957,0.00173471471452949,0.0293910235918853,"Dmpk"
"ENSMUSG00000041481.17",29.1791026451195,-1.60721808396982,0.513514580006196,-3.12983924224787,0.00174901989797547,0.0295949592593878,"Serpina3g"
"ENSMUSG00000002741.9",691.251854891273,0.598953344060476,0.191452189806909,3.1284747626264,0.00175716100331303,0.0296798668612027,"Ykt6"
"ENSMUSG00000025925.14",140.111101115557,-0.921122163562887,0.294489929677627,-3.12785623797467,0.00176086286605633,0.0296798668612027,"Terf1"
"ENSMUSG00000049502.17",108.71188711218,-0.985464386614971,0.315042551891399,-3.12803581833186,0.00175978734175828,0.0296798668612027,"Dtx3l"
"ENSMUSG00000026456.18",375.92014402184,0.667463519130322,0.213497342693545,3.12633174122641,0.00177001759638028,0.0297956768546801,"Cyb5r1"
"ENSMUSG00000025584.17",323.258744434714,0.816349783438793,0.261325183966949,3.12388485122827,0.00178480288998475,0.0299287127284589,"Pde8a"
"ENSMUSG00000040152.8",680.350449942204,1.17799988725347,0.37702353798193,3.1244730595837,0.00178123832175786,0.0299287127284589,"Thbs1"
"ENSMUSG00000054871.5",131.272242442664,1.16156893098867,0.371813325595462,3.12406482239014,0.00178371156133911,0.0299287127284589,"Tmem158"
"ENSMUSG00000024782.7",269.959615366829,0.639973940319006,0.205129756236858,3.11984936783157,0.00180943544226484,0.0301865662145615,"Ak3"
"ENSMUSG00000028268.14",23.8512094979894,-1.54861966860632,0.496346435322901,-3.12003785742686,0.00180827798290596,0.0301865662145615,"Gbp3"
"ENSMUSG00000036499.9",731.917406902827,0.570159720943391,0.182688017077467,3.1209475589284,0.00180270133365615,0.0301865662145615,"Eea1"
"ENSMUSG00000042428.6",497.530299383368,-0.837700437197501,0.268452491891621,-3.12047927473028,0.00180557003084275,0.0301865662145615,"Mgat3"
"ENSMUSG00000026239.14",333.772212718199,0.585705229234609,0.187774024926732,3.11920261315774,0.00181341215147047,0.0302142719388044,"Pde6d"
"ENSMUSG00000035914.11",148.601668258986,0.861205011572083,0.276266460307804,3.1172984611037,0.00182516691813114,0.030371336242269,"Cd276"
"ENSMUSG00000048279.19",41.8724026394415,1.05794291140301,0.339493219499283,3.1162416526709,0.00183172101278191,0.0304415698506405,"Sacs"
"ENSMUSG00000022197.16",8.42229160027746,2.89395669717673,0.929014638448617,3.11508191303575,0.00183893834776766,0.0305226331869935,"Pdzd2"
"ENSMUSG00000020190.13",520.289396125526,-0.610312871738276,0.196013023602811,-3.1136342908264,0.00184798390611759,0.0306138037511465,"Mknk2"
"ENSMUSG00000047434.14",300.483478881705,0.82056406485893,0.263554410040585,3.11345222693321,0.00184912443322884,0.0306138037511465,"Xxylt1"
"ENSMUSG00000015619.10",44.4025976129748,-1.09249208757503,0.35098938688215,-3.11260718530457,0.00185442661197975,0.0306626737387678,"Gata3"
"ENSMUSG00000024981.6",232.649644154116,-0.814288989058857,0.2618014602395,-3.11033020333016,0.00186878304239702,0.0308464797966722,"Acsl5"
"ENSMUSG00000031712.10",6.6900677488601,-3.26532850231979,1.0499127827261,-3.11009500602645,0.00187027177059388,0.0308464797966722,"Il15"
"ENSMUSG00000074794.10",68.8517286562092,-1.11845046175291,0.35980893263599,-3.10845662879754,0.00188067247046092,0.0309788548606479,"Arrdc3"
"ENSMUSG00000023307.14",561.370902651459,-0.548686327830191,0.176539692783633,-3.1080054529304,0.00188354592745341,0.0309870620044858,"Marchf5"
"ENSMUSG00000006403.13",121.816816015507,1.06823451001512,0.344126341373784,3.1041927966067,0.0019079895518675,0.0313102285454885,"Adamts4"
"ENSMUSG00000035258.15",246.922175286734,-2.34081447377609,0.754039637942336,-3.10436528265786,0.00190687745105497,0.0313102285454885,"Abi3bp"
"ENSMUSG00000003411.10",143.024926053521,-1.31287017510787,0.42367906267044,-3.09873744251811,0.00194347168218332,0.0318524265901553,"Rab3b"
"ENSMUSG00000005417.17",579.012130644159,-0.717461024683588,0.231732090639647,-3.09607971301338,0.00196097636956574,0.0320989933718376,"Mprip"
"ENSMUSG00000006005.18",311.374212706143,-0.642417789340271,0.207690943163755,-3.09314301121813,0.00198048670564093,0.0323387333011901,"Tpr"
"ENSMUSG00000022385.11",111.053804787002,-1.27894648141792,0.413479836708399,-3.09312901833198,0.00198058009410171,0.0323387333011901,"Gtse1"
"ENSMUSG00000035891.16",98.3578124297279,-0.881767539320534,0.285169830386698,-3.09207863301961,0.00198760191217826,0.0324128181828469,"Cerk"
"ENSMUSG00000062093.5",294.391112178417,-0.733995837638234,0.237712145728567,-3.08775067167309,0.00201677600048392,0.0328475152338493,"Gm10110"
"ENSMUSG00000001143.13",195.478607769963,0.681243065011022,0.220820567545452,3.08505259534215,0.00203516160582056,0.0331056338024127,"Lman2l"
"ENSMUSG00000050549.8",13.7415302473494,1.96934239103853,0.638524392194762,3.08420855195434,0.00204094470606176,0.0331583619368391,"Fam241a"
"ENSMUSG00000033467.12",429.796908205445,0.632636330116597,0.205240145204442,3.08242000845605,0.00205324906008595,0.0333167751714942,"Crlf2"
"ENSMUSG00000031337.16",48.9880469956564,-1.1899134552813,0.386169891688574,-3.08132115136749,0.00206084240236527,0.0333868282519666,"Mtm1"
"ENSMUSG00000047867.11",13.2461523243194,2.24702332662489,0.729303190200607,3.08105511784037,0.00206268462142305,0.0333868282519666,"Gimap6"
"ENSMUSG00000035376.10",110.763576508105,1.02690371806558,0.333483155715821,3.07932709782997,0.00207468757321695,0.0335394970014725,"Hacd2"
"ENSMUSG00000029924.12",205.50013567575,0.712184766149886,0.231476788599276,3.07670056449069,0.00209305440917087,0.0337945393837168,"Slc37a3"
"ENSMUSG00000004885.5",1998.06527662007,-0.579554021917804,0.188499678239149,-3.07456239358948,0.00210811620988952,0.0338690522129769,"Crabp2"
"ENSMUSG00000025159.8",271.156805258145,-0.594233513017926,0.193248331570263,-3.07497357513728,0.00210521204908994,0.0338690522129769,"Mms19"
"ENSMUSG00000027366.12",570.617461994373,-0.541346507664039,0.176059869513417,-3.07478648689323,0.00210653299153579,0.0338690522129769,"Sppl2a"
"ENSMUSG00000039943.16",466.314615791178,-0.676566114461982,0.219988918323685,-3.07545543483469,0.0021018133606957,0.0338690522129769,"Plcb4"
"ENSMUSG00000116311.1",18.5728140211258,-1.61289230752923,0.524653622804653,-3.07420407945941,0.00211064996544153,0.0338690522129769,"4930478M13Rik"
"ENSMUSG00000058297.16",7.9618791559382,3.10753255459801,1.01114065554725,3.07329404425554,0.00211709767896562,0.0339307817196382,"Spock2"
"ENSMUSG00000030788.16",144.525017671074,-0.698359875651136,0.227351627546848,-3.07171707186144,0.00212831351152283,0.0340686847500942,"Rnf141"
"ENSMUSG00000031479.9",269.578909800134,-0.605083656534771,0.197057646523496,-3.07059211966496,0.00213634772926494,0.0341135770819957,"Vps36"
"ENSMUSG00000049939.6",5.19277323189345,4.8332339122105,1.57396252944843,3.07074267765716,0.00213527086015481,0.0341135770819957,"Lrrc4"
"ENSMUSG00000028945.9",1052.30359191658,0.502077486061109,0.163544279909106,3.06997888486317,0.00214073905049976,0.0341419091110267,"Rheb"
"ENSMUSG00000001300.16",31.9603720234178,-1.29991505510176,0.423529014700334,-3.06924675756043,0.00214599258878708,0.0341732030669309,"Efnb2"
"ENSMUSG00000028532.14",27.1225653782402,1.87721345230357,0.611674249513684,3.06897577231028,0.00214794009772216,0.0341732030669309,"Cachd1"
"ENSMUSG00000051457.7",37.3967163536872,-1.39545542159247,0.455195089941814,-3.06562054913828,0.00217218792834216,0.0345168863741191,"Spn"
"ENSMUSG00000034152.6",192.3998342626,0.632603307078019,0.206432061726779,3.06446247635358,0.002180615274296,0.034608645825384,"Exoc3"
"ENSMUSG00000015202.13",104.538383088345,0.768628300306715,0.250943332263831,3.06295566163365,0.00219162529747262,0.034698960717024,"Cnksr3"
"ENSMUSG00000016664.16",263.116546980833,-0.586101779620755,0.191346554207968,-3.06303806748326,0.0021910218581715,0.034698960717024,"Pacsin2"
"ENSMUSG00000023015.14",351.176134957181,-1.25042387503553,0.408833953494496,-3.05851278825442,0.00222438585035236,0.0350606839173532,"Racgap1"
"ENSMUSG00000023367.14",2053.56410923225,-0.744709528087054,0.243496431016471,-3.0584001785089,0.00222522200548586,0.0350606839173532,"Tmem176a"
"ENSMUSG00000036169.6",13.9574110240907,2.87717939545338,0.940547313814833,3.05904801724819,0.00222041557817042,0.0350606839173532,"Sostdc1"
"ENSMUSG00000055407.14",187.031171163638,-0.779288531666825,0.254774116530863,-3.05874294562581,0.00222267777066446,0.0350606839173532,"Map6"
"ENSMUSG00000024853.10",2126.22538051132,-0.522614467521884,0.171090389075822,-3.05461031648177,0.00225353119214259,0.0354638937668182,"Sf3b2"
"ENSMUSG00000028124.15",546.206632773253,-0.732273772183264,0.239887476160014,-3.0525719137368,0.00226889358578114,0.0356197180747301,"Gclm"
"ENSMUSG00000100153.2",1348.35486127778,0.46868470534439,0.153528305612732,3.05275762325303,0.00226749002660787,0.0356197180747301,"Ppp1ccb"
"ENSMUSG00000090841.2",6985.77811193597,0.622513247038112,0.20396685516193,3.05203140257223,0.00227298320283279,0.0356410322886497,"Myl6"
"ENSMUSG00000056457.6",15.6514335367282,-2.0394696579999,0.668341829363854,-3.05153675618526,0.00227673171436358,0.0356569531159511,"Prl2c3"
"ENSMUSG00000021643.15",41.6969984916596,1.09860392157643,0.360065425206787,3.05112305894269,0.00227987112790543,0.0356633078353168,"Serf1"
"ENSMUSG00000035692.7",326.364979149543,-1.20741055085692,0.396188677598774,-3.04756450430337,0.00230704005727818,0.0360450833380253,"Isg15"
"ENSMUSG00000038236.8",22.1385597004351,1.6563130136097,0.543568797715647,3.04710833397791,0.00231054419807502,0.0360566502489076,"Hoxa7"
"ENSMUSG00000043067.15",379.470287115642,-0.661902759155501,0.217408969094771,-3.04450530220291,0.00233063322033314,0.0363266917472714,"Dpy19l1"
"ENSMUSG00000045664.5",447.758370291129,-0.610409903730522,0.200526522191973,-3.04403575675715,0.00233427394332124,0.0363400213181013,"Cdc42ep2"
"ENSMUSG00000036820.12",503.029490362629,0.931558788540532,0.306294961369287,3.04137810291104,0.00235497898742462,0.036531576539764,"Amdhd2"
"ENSMUSG00000057193.8",344.740823247642,0.858939104617202,0.282392433259863,3.04165056656029,0.00235284858870044,0.036531576539764,"Slc44a2"
"ENSMUSG00000057696.4",1527.73517401623,-0.768481458399537,0.252623927112201,-3.04199791042841,0.00235013525886129,0.036531576539764,"Rpl30-ps1"
"ENSMUSG00000028565.18",262.305379893375,1.1351756613774,0.373464961289436,3.03957741432571,0.00236910307500723,0.0367070293545656,"Nfia"
"ENSMUSG00000009569.14",145.134153720492,0.726149724519375,0.238963869022636,3.03874275006231,0.00237567621369106,0.0367652098265878,"Mrtfb"
"ENSMUSG00000043496.7",19.6758175299991,2.03675007331302,0.670922083789497,3.03574755180074,0.00239940166517646,0.0370883816633793,"Tril"
"ENSMUSG00000041842.15",43.4937355777788,1.15241366385182,0.379710263472899,3.03498160231866,0.00240550360062543,0.0371386981937981,"Fhdc1"
"ENSMUSG00000027896.15",32.534232011164,1.34243871216595,0.442383192631548,3.03456083894228,0.00240886165298647,0.0371465828899071,"Slc16a4"
"ENSMUSG00000028696.12",35.577754755965,-1.20740861908285,0.398137568580225,-3.03264176598183,0.00242423198241061,0.0372515081773013,"Ipp"
"ENSMUSG00000032431.6",1355.98132161592,0.65254535212953,0.215154538022329,3.03291465812266,0.00242204086102804,0.0372515081773013,"Crtap"
"ENSMUSG00000075010.5",10.4996775517294,-2.30467462888941,0.759937404444734,-3.03271639928472,0.00242363255220531,0.0372515081773013,"AW112010"
"ENSMUSG00000038633.5",1623.17288738252,0.520937870017338,0.171942708763776,3.02971771099075,0.0024478241054869,0.037533861772298,"Degs1"
"ENSMUSG00000083061.1",12447.1976576235,-0.515492806437954,0.170149210203962,-3.02965147954563,0.00244836090512231,0.037533861772298,"Gm12191"
"ENSMUSG00000006585.3",147.444541380277,-0.949772771616904,0.314042531699279,-3.02434439844087,0.00249172610314851,0.0381324189412571,"Cdt1"
"ENSMUSG00000020380.16",203.125362689079,-0.671543704632552,0.222059632035274,-3.02415931467398,0.0024932510621564,0.0381324189412571,"Rad50"
"ENSMUSG00000036292.14",13.8683625855298,1.84231266991934,0.609480155740957,3.02276071265947,0.00250480218374422,0.0382642263338725,"Gramd1c"
"ENSMUSG00000022360.8",98.9393387391599,-0.998941915913136,0.330738816654836,-3.02033467379684,0.00252495513049498,0.0384819680285485,"Atad2"
"ENSMUSG00000047557.2",108.095078843768,-0.989567036836963,0.327596959012229,-3.02068444048048,0.00252204052052329,0.0384819680285485,"Lxn"
"ENSMUSG00000042842.11",21.4165960336851,-1.45132808476365,0.480598055828765,-3.01983761099681,0.0025291024613238,0.0385001991953679,"Serpinb6b"
"ENSMUSG00000017737.2",163.594365029518,-0.77399323748682,0.256340358928963,-3.01939671427747,0.0025327863741679,0.0385113415354248,"Mmp9"
"ENSMUSG00000045545.8",12.8032742867176,-2.65285136478865,0.878964302153773,-3.01815598004176,0.00254317968551552,0.0386238808757778,"Krt14"
"ENSMUSG00000056851.14",205.920178175086,-0.663145552903843,0.219744180209783,-3.01780712586226,0.00254610896467645,0.0386238808757778,"Pcbp2"
"ENSMUSG00000023236.7",7.81770179889295,-2.60103754125425,0.862327260712101,-3.01629979679216,0.00255880129825557,0.0387327625751467,"Scg5"
"ENSMUSG00000038732.15",86.1260635021661,1.4698335216472,0.487304992246941,3.01624966916481,0.00255922438600157,0.0387327625751467,"Mboat1"
"ENSMUSG00000040957.15",54.4743222139565,1.06342659128024,0.352749805988579,3.0146766156256,0.00257253383772934,0.0388608597645086,"Cables1"
"ENSMUSG00000079852.4",188.772910242745,-1.1897357869593,0.394665057969472,-3.01454553154621,0.00257364577928372,0.0388608597645086,"Klra4"
"ENSMUSG00000018171.9",1527.93634497378,-0.772154569546813,0.256199004389942,-3.01388591023396,0.00257924779503715,0.0389004239700054,"Vmp1"
"ENSMUSG00000023034.7",49.3878746048589,1.0980087041233,0.364378338495646,3.01337535226841,0.00258359150199846,0.0389209408026234,"Nr4a1"
"ENSMUSG00000058761.5",108.443970962441,-0.710024501702007,0.235823772648267,-3.01082665979148,0.00260537538423867,0.0392038376733307,"Rnf169"
"ENSMUSG00000037373.12",1152.97298771766,0.562230790854188,0.186832176776657,3.00928245098964,0.00261865542469959,0.0393582703578697,"Ctbp1"
"ENSMUSG00000022125.7",247.785516670163,0.811144897933144,0.269593423780222,3.00877108409887,0.00262306674931045,0.0393792046162303,"Cln5"
"ENSMUSG00000026826.13",54.40847877547,0.975888685703009,0.324463834766012,3.00769633203273,0.00263236028704534,0.0394733014997626,"Nr4a2"
"ENSMUSG00000037487.7",356.254043289855,-0.554921742031461,0.184725471534779,-3.00403478427167,0.00266424862883017,0.0398598481785761,"Ubr5"
"ENSMUSG00000063808.14",92.8007025455037,-0.786224440089958,0.261706204074397,-3.00422545529893,0.00266257940400201,0.0398598481785761,"Gpatch1"
"ENSMUSG00000111556.1",8.41607498399971,2.88970738736062,0.962309154206255,3.00288880629443,0.00267430122964335,0.0399644144810162,"Gm19299"
"ENSMUSG00000026111.15",513.25907623597,0.603702127961831,0.201217924457617,3.00024030955051,0.0026976667998968,0.0402674611801529,"Unc50"
"ENSMUSG00000026023.16",80.8247595595257,1.39163768981911,0.464074004987811,2.99874087938984,0.00271097762877574,0.0404199018800095,"Cdk15"
"ENSMUSG00000021710.11",187.53529563228,0.615835020501321,0.205421115180074,2.99791489283599,0.00271833573293802,0.0404833424336865,"Nln"
"ENSMUSG00000028969.10",394.597445876816,0.539226960589779,0.179988046827068,2.99590428417653,0.00273632309172882,0.0407029181869113,"Cdk5"
"ENSMUSG00000034714.9",548.850602074211,-0.595579579393829,0.198820082803719,-2.99557052283195,0.00273931949778539,0.0407029181869113,"Ttyh2"
"ENSMUSG00000025287.15",384.602594465303,-0.681571683917102,0.227616898784482,-2.99438085465897,0.00275002437155501,0.040769111308303,"Acot9"
"ENSMUSG00000031283.16",589.320741564431,-0.658312505294568,0.219844314770594,-2.99444862143245,0.00274941356755364,0.040769111308303,"Chrdl1"
"ENSMUSG00000004231.15",5.14171933072367,-4.7894357186323,1.60058857623258,-2.99229657749122,0.00276887128477568,0.0408627769017913,"Pax2"
"ENSMUSG00000029616.9",644.01495140715,0.692670618947349,0.231451238929575,2.99272806726306,0.00276495991548151,0.0408627769017913,"Erp29"
"ENSMUSG00000031502.11",1056.8444732448,0.854977341180889,0.285697687448687,2.99259454570995,0.00276616972232925,0.0408627769017913,"Col4a1"
"ENSMUSG00000118087.1",35.7884959542664,-1.16215469266578,0.388371412303997,-2.99237960325489,0.00276811828022558,0.0408627769017913,"4833438C02Rik"
"ENSMUSG00000046818.7",408.059564682444,-0.557865724725837,0.186483020602209,-2.99150948394295,0.0027760191524744,0.0409219727267583,"Ddit4l"
"ENSMUSG00000037465.10",194.293388934225,-0.981584306106242,0.328230579712575,-2.99053277414248,0.00278491242275692,0.0410067352903914,"Klf10"
"ENSMUSG00000049804.9",30.5623335845993,1.90770118054127,0.638063811869501,2.98982820378386,0.00279134391978198,0.0410550989599501,"Armcx4"
"ENSMUSG00000005533.10",488.377998258803,-0.657704859918976,0.220300624326975,-2.98548795278399,0.00283126290104768,0.0415018604573798,"Igf1r"
"ENSMUSG00000028539.14",34.610116153911,-1.3134614605786,0.439909032455574,-2.98575697172403,0.00282877355582315,0.0415018604573798,"Artn"
"ENSMUSG00000118132.1",32.8752325927256,-1.18005369394695,0.395193892214855,-2.98601197334646,0.00282641576394844,0.0415018604573798,"4833408A19Rik"
"ENSMUSG00000073411.12",2471.24983276458,-0.855461981563541,0.286663066643815,-2.98420717945668,0.00284314188789288,0.0416292133214932,"H2-D1"
"ENSMUSG00000067704.1",5.0567223854152,-3.9006459930594,1.3078571279655,-2.9824710281063,0.00285931709444783,0.0418191152625184,"Wfdc13"
"ENSMUSG00000041852.15",268.88501090245,-0.606243190869396,0.203317461114822,-2.98175664571684,0.00286599714613753,0.041869875440661,"Tcf20"
"ENSMUSG00000006675.10",16.9301652469199,1.56555507461718,0.525179433423532,2.98099082900423,0.00287317397068569,0.0419277713887758,"P4htm"
"ENSMUSG00000010095.13",1737.28441082891,-0.524211501339218,0.176148399202523,-2.97596517318626,0.00292068028166505,0.0425567321117605,"Slc3a2"
"ENSMUSG00000031012.17",256.483890048862,-0.638300887054062,0.214501362570112,-2.97574280837226,0.00292279871011325,0.0425567321117605,"Cask"
"ENSMUSG00000044134.9",98.9558244963696,0.812155176728797,0.272966408110541,2.97529348886001,0.00292708357418765,0.0425716079251417,"Pheta1"
"ENSMUSG00000030660.9",9.48744807367984,-2.25070969583152,0.75705652321629,-2.97297444353239,0.00294929007031003,0.0428468132040809,"Pik3c2a"
"ENSMUSG00000029561.17",118.634650859191,-1.10037406257406,0.370183304992163,-2.97251131462386,0.00295374323068323,0.0428637755144533,"Oasl2"
"ENSMUSG00000026502.13",322.88735996878,-0.570390663235263,0.192170510011222,-2.96814877164012,0.00299599283496727,0.0432364187223264,"Desi2"
"ENSMUSG00000030619.10",147.166302850241,-0.670963077354309,0.226047712754336,-2.96823652484154,0.00299513757243642,0.0432364187223264,"Eed"
"ENSMUSG00000033047.5",1118.07478940161,-0.507091618287588,0.170805582204851,-2.96882345261656,0.00298942296626266,0.0432364187223264,"Eif3l"
"ENSMUSG00000096727.3",97.6165649798587,-0.996605586234067,0.335724945838913,-2.96851812350059,0.00299239455226363,0.0432364187223264,"Psmb9"
"ENSMUSG00000109701.1",20.5667281022873,1.55673855217446,0.524451221059213,2.96831905363931,0.00299433343137138,0.0432364187223264,"Gm32531"
"ENSMUSG00000054814.14",249.095008771372,0.861530109446866,0.290327688255578,2.96744039338216,0.0030029050122678,0.0432882859558516,"Usp46"
"ENSMUSG00000046447.3",342.658028537299,-0.845787598156003,0.285060471350136,-2.96704623461151,0.00300675741120554,0.043295979234644,"Camk2n1"
"ENSMUSG00000025764.14",279.051481194128,-0.838869657564644,0.282826808776965,-2.9660188904729,0.00301681958790542,0.0433929750207432,"Jade1"
"ENSMUSG00000066058.11",6.51653800660561,3.57228065221451,1.20487357580969,2.96485932128928,0.0030282137184733,0.043508894461677,"Cldn19"
"ENSMUSG00000001750.16",566.79644061441,-0.939964861809641,0.317591881789102,-2.95966274866505,0.00307975982876045,0.0439590226761584,"Tcirg1"
