"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000001424.14",11045.3102980169,-0.0618924911917307,0.113743666799787,-0.544140108483354,0.58634506192143,0.806094002414451,"Snd1"
"ENSMUSG00000031256.11",1264.3006734197,-0.0772747889063625,0.142060941092995,-0.543955209023832,0.58647229579717,0.806094002414451,"Cstf2"
"ENSMUSG00000032621.8",1800.39121152559,0.0802073079892523,0.147385374065612,0.544201271650917,0.586302976855535,0.806094002414451,"Srek1"
"ENSMUSG00000034544.17",2017.98457457905,0.0796788224356898,0.146479008997094,0.54396068748165,0.586468525751317,0.806094002414451,"Rsrc1"
"ENSMUSG00000040435.12",563.699468569897,0.131167910252759,0.241137658764104,0.54395448195454,0.586472796136734,0.806094002414451,"Ppp1r15a"
"ENSMUSG00000020381.10",138.935046224532,-0.1488198820904,0.27369662069579,-0.543740297969594,0.586620197472606,0.806226471276389,"Mrnip"
"ENSMUSG00000061410.6",2412.36639847846,0.0753842530616877,0.138660892908019,0.543659077052777,0.586676098165891,0.806233173344864,"Zcchc14"
"ENSMUSG00000026674.9",12854.4011895517,0.124822860873135,0.229678551466617,0.5434676423901,0.586807863773812,0.806324342619901,"Ddr2"
"ENSMUSG00000079442.12",1647.08323361799,0.131551801660568,0.24208375210395,0.543414419667785,0.586844499723363,0.806324342619901,"St6galnac4"
"ENSMUSG00000086308.1",13.5088781290327,-0.326650740980645,0.601215287588835,-0.543317423431916,0.58691126996902,0.806345967896747,"G630016G05Rik"
"ENSMUSG00000029994.17",8505.73732872861,0.131564803700894,0.242250430876805,0.543094198944069,0.587064946555493,0.806486977962385,"Anxa4"
"ENSMUSG00000069631.14",538.963224169584,-0.0799679300364845,0.14730760711872,-0.542863546565085,0.587223756368535,0.806635014724786,"Strada"
"ENSMUSG00000033326.15",2847.74238873198,-0.0845719527208949,0.155915980655008,-0.542420041650673,0.587529176242505,0.806720235589347,"Kdm4a"
"ENSMUSG00000037579.7",8.10581075977143,0.435914709375925,0.803591253944187,0.542458255034968,0.587502857683367,0.806720235589347,"Kcnh3"
"ENSMUSG00000041936.18",1759.29849571467,0.168666629570639,0.310873167397373,0.542557696383752,0.587434372377722,0.806720235589347,"Agrn"
"ENSMUSG00000050621.7",32.1450526486204,0.220225172268228,0.405797622953133,0.542697048508002,0.587338406718415,0.806720235589347,"Rps27rt"
"ENSMUSG00000105879.1",71.0109464691396,-0.18298086553167,0.33735237998044,-0.542402770486691,0.587541071524726,0.806720235589347,"Gm6204"
"ENSMUSG00000061390.6",5.85855381341197,-0.460165355408166,0.849003698801941,-0.542006302278214,0.587814164312821,0.806954961799035,"Uba52-ps"
"ENSMUSG00000090891.3",10.771982344033,-0.416599374877733,0.768566238195479,-0.542047456906081,0.587785813705213,0.806954961799035,"D6Ertd527e"
"ENSMUSG00000001014.6",7.43528465137301,-0.427484676459511,0.789025860550534,-0.541787915748716,0.587964617046273,0.807091383367924,"Icam4"
"ENSMUSG00000026655.15",1455.89992963909,-0.137720400810144,0.254240116570777,-0.541694216741772,0.588029174433109,0.807109884052949,"Fam107b"
"ENSMUSG00000078812.10",14856.510903587,-0.0753168880495908,0.139067496723588,-0.541585128258199,0.588104339095718,0.807142939464209,"Eif5a"
"ENSMUSG00000022195.7",608.767738504181,-0.0953238608858207,0.17604965394628,-0.541460086680477,0.588190501297187,0.807191081378918,"6030458C11Rik"
"ENSMUSG00000026492.11",653.478869390588,0.0945719150276937,0.174760789723248,0.541150650425981,0.588403749125291,0.807361920537312,"Tfb2m"
"ENSMUSG00000078552.10",29.3516493848376,-0.289074702640616,0.534204501835243,-0.54113116165721,0.58841718099536,0.807361920537312,"Dcdc2b"
"ENSMUSG00000032803.15",3875.39610928451,0.0845832939411157,0.15639231053815,0.540840490495104,0.588617531511634,0.807566694053601,"Cdv3"
"ENSMUSG00000020234.10",8.48595563283238,0.457046459722591,0.845537583995469,0.540539496260926,0.588825030594393,0.807781238793367,"4930404N11Rik"
"ENSMUSG00000001173.15",1727.79229717395,-0.0912944106711959,0.169005841725765,-0.540184941176966,0.589069496706562,0.807804305693732,"Ocrl"
"ENSMUSG00000020654.15",1515.30349996498,0.123955642514001,0.229481025132288,0.54015639176505,0.589089183594169,0.807804305693732,"Adcy3"
"ENSMUSG00000030735.6",42.1237465114925,-0.190546855748675,0.352818648876247,-0.540070249561865,0.589148586723281,0.807804305693732,"Gm9755"
"ENSMUSG00000034327.17",655.017242373506,-0.170671201345536,0.316009985459794,-0.540081672094032,0.589140709656993,0.807804305693732,"Kctd9"
"ENSMUSG00000035173.14",1753.9773183782,-0.0923577402852241,0.170911581169581,-0.540383159837398,0.588932818953796,0.807804305693732,"Ccdc186"
"ENSMUSG00000081208.1",5.58379777087181,-0.50192120446453,0.928853602463192,-0.540366321596325,0.588944428860631,0.807804305693732,"Gm11400"
"ENSMUSG00000021598.9",677.843301036996,0.133752494987825,0.247785257930839,0.539791979977911,0.589340498584597,0.807857136994467,"Med10"
"ENSMUSG00000032548.14",34.6411727349819,-0.351527514195188,0.651188207549875,-0.539824754379116,0.589317893838913,0.807857136994467,"Slco2a1"
"ENSMUSG00000097233.1",6.31928450866731,-0.60556000220752,1.12165235705934,-0.539882075222601,0.589278360192756,0.807857136994467,"Gm17552"
"ENSMUSG00000022827.14",163.32447465763,0.128185859743313,0.237703122835966,0.539268724003141,0.589701446229103,0.808211688079284,"Rabl3"
"ENSMUSG00000024773.15",1694.96078187543,-0.101126435709355,0.187500430939766,-0.539339750860846,0.5896524451559,0.808211688079284,"Atg2a"
"ENSMUSG00000007591.15",12.4514203036089,0.447080320978514,0.82968792739733,0.538853593279309,0.589987880372485,0.808464009866068,"Tssk4"
"ENSMUSG00000035126.19",102.590208719021,0.162883382544747,0.302253573812551,0.538896465276413,0.58995829635211,0.808464009866068,"Wdr78"
"ENSMUSG00000013787.15",5787.96699118972,0.0630617413929911,0.117114654249347,0.538461576795737,0.590258424856188,0.808694474217691,"Ehmt2"
"ENSMUSG00000074519.11",137.999108913534,0.114296724628997,0.212258790118334,0.538478168867715,0.590246972920918,0.808694474217691,"Zfp971"
"ENSMUSG00000115685.1",9.64164457993488,-0.364285330093122,0.676751267528326,-0.53828540495179,0.590380025898768,0.808790947566017,"D730044K07Rik"
"ENSMUSG00000091449.3",21.7828196074629,-0.266391061191961,0.495117545504944,-0.538035994907599,0.590552198674362,0.808888446449693,"Gm10269"
"ENSMUSG00000107531.1",5.20307923591258,-0.550621173068107,1.02339476542271,-0.538033993989286,0.590553580042001,0.808888446449693,"E330037G11Rik"
"ENSMUSG00000041064.14",178.347291414973,-0.281920320040579,0.524136433606571,-0.53787583149046,0.590662774889774,0.808967886455172,"Pif1"
"ENSMUSG00000109771.1",73.3191166915201,0.194180839824448,0.361113558183019,0.537727912520067,0.590764906047408,0.809037639145007,"Gm35315"
"ENSMUSG00000028894.18",973.465839362494,-0.0864533646513758,0.160908855896411,-0.537281581984726,0.591073125720464,0.809329275505714,"Inpp5b"
"ENSMUSG00000044501.17",360.078483200491,0.107710747992966,0.200477430201511,0.537271192496331,0.59108030120473,0.809329275505714,"Zfp758"
"ENSMUSG00000025959.13",1614.02142901109,0.161650787406502,0.300919283120995,0.537189859453125,0.591136475130649,0.809336057840688,"Klf7"
"ENSMUSG00000058135.12",10611.0188353438,-0.135038865553568,0.251510407934017,-0.536911639811722,0.591328650390993,0.809458893253753,"Gstm1"
"ENSMUSG00000090582.1",6.37266805303685,0.428801550642432,0.798555034651507,0.536971820395025,0.591287079291576,0.809458893253753,"Gm17024"
"ENSMUSG00000010651.4",12.0039787052823,-0.348496240188126,0.649262627568964,-0.536756969199047,0.591435498778195,0.809535023925352,"Acaa1b"
"ENSMUSG00000086528.1",9.21755657839322,-0.506532394509959,0.944085288566415,-0.536532451722793,0.591590614033407,0.809677201588727,"Gm15731"
"ENSMUSG00000024002.18",2892.3412477266,0.167342386157363,0.312141610795024,0.536110471561746,0.591882203415867,0.810006123001395,"Brd4"
"ENSMUSG00000036315.13",656.563763728582,0.111253744179731,0.207559326877528,0.536009370686472,0.591952074180141,0.810031586050092,"Znrd1"
"ENSMUSG00000031708.17",7007.8152425908,0.0741071302984782,0.13838419154409,0.53551731214087,0.592292189646094,0.810086186516203,"Tecr"
"ENSMUSG00000034968.3",7.08458629264899,0.463916902493882,0.866220043443729,0.535564728622005,0.592259411027635,0.810086186516203,"Lbx2"
"ENSMUSG00000038005.15",602.270078672285,-0.0971774404055447,0.181398300660327,-0.535713069261392,0.592156869754911,0.810086186516203,"Hpf1"
"ENSMUSG00000040554.10",32.0160214529196,-0.271177017705384,0.506048773361256,-0.535871307234249,0.59204749587877,0.810086186516203,"Aipl1"
"ENSMUSG00000042579.2",139.015969677525,0.183897646336661,0.343385160862453,0.535543370234112,0.59227417580026,0.810086186516203,"4632404H12Rik"
"ENSMUSG00000065431.1",23.883489526341,0.257130682626576,0.480163408611164,0.535506617154161,0.592299583116366,0.810086186516203,"Mir186"
"ENSMUSG00000104235.1",7.02385296775885,-0.4776062003123,0.892503945278125,-0.535130632014704,0.592559529462352,0.810371570454788,"Gm37589"
"ENSMUSG00000032300.7",1283.93981897299,-0.133493323552375,0.24952161422615,-0.534997034090143,0.592651908188935,0.810372092887366,"1700017B05Rik"
"ENSMUSG00000036281.13",600.059162548174,-0.0961280274236654,0.17968468859583,-0.5349817403746,0.592662483729283,0.810372092887366,"Snapc4"
"ENSMUSG00000115584.1",9.72853504043825,0.408717561228455,0.764371869351978,0.53471036496275,0.592850153079885,0.810558559212188,"Gm5854"
"ENSMUSG00000025135.12",2402.12929626658,0.0913731207451852,0.170987181494834,0.534385793989743,0.593074645523252,0.810680076872936,"Anapc11"
"ENSMUSG00000030079.15",1445.4265395452,-0.0968977908143525,0.181310323053208,-0.534430633527229,0.593043629533771,0.810680076872936,"Ruvbl1"
"ENSMUSG00000107227.1",19.5015933644989,0.306954142283187,0.57443394963074,0.534359333184441,0.593092949095066,0.810680076872936,"Gm42559"
"ENSMUSG00000103367.1",6.01040765129773,-0.522897881225958,0.979068017873225,-0.534077175109672,0.593288140674746,0.810876733050918,"Gm38158"
"ENSMUSG00000017446.14",296.440115034708,0.244341818221878,0.457939954894525,0.53356737190175,0.593640887402465,0.811288675129419,"C1qtnf1"
"ENSMUSG00000103313.1",4.44640069626218,-0.630791500212642,1.18242373040342,-0.533473309096586,0.593705982508445,0.811307466022308,"Gm38357"
"ENSMUSG00000013858.14",3835.57670784764,0.075461864312556,0.141560151037352,0.533072787501086,0.593983195534279,0.811381943595908,"Tmem259"
"ENSMUSG00000025165.12",273.950524908481,-0.312426229037697,0.586221148803366,-0.532949433290564,0.594068584612433,0.811381943595908,"Sectm1a"
"ENSMUSG00000029171.12",1291.37000642729,0.10016295214422,0.187826353176373,0.533274220844637,0.593843770066296,0.811381943595908,"Pgm2"
"ENSMUSG00000030967.15",1457.97748018202,-0.0811892908624725,0.152261212515408,-0.533223724684686,0.593878720424113,0.811381943595908,"Zranb1"
"ENSMUSG00000055319.8",2224.01160983617,-0.0752437638226971,0.141180843669941,-0.532960151439562,0.594061165000805,0.811381943595908,"Sec23ip"
"ENSMUSG00000059363.10",279.363189291847,-0.128374111945789,0.240871712348343,-0.532956363759882,0.594063787007673,0.811381943595908,"Fxn"
"ENSMUSG00000027165.16",424.274314514401,0.0861614975474119,0.161719187066514,0.532784631869158,0.594182673316516,0.811435673303936,"B230118H07Rik"
"ENSMUSG00000046311.13",1454.11421532637,-0.0928989602887649,0.17437815681026,-0.532744249555567,0.594210630706907,0.811435673303936,"Zfp62"
"ENSMUSG00000014496.8",1563.40983344296,-0.130186535253484,0.244534384802711,-0.532385395855545,0.594459097891513,0.811634684678459,"Ankrd28"
"ENSMUSG00000028557.10",4121.97652212037,0.0688028773603828,0.129231842103388,0.532398797699868,0.594449817717403,0.811634684678459,"Rnf11"
"ENSMUSG00000005481.18",718.013420776147,-0.122044673696418,0.229478457657492,-0.531834992017317,0.594840284968062,0.811874522137025,"Ddx39"
"ENSMUSG00000025401.9",38.6938299254223,-0.225418783011651,0.423693698077441,-0.532032418783935,0.594703542463799,0.811874522137025,"Myo1a"
"ENSMUSG00000027569.15",547.277261035153,0.0890214932225667,0.16736396500025,0.531903586428736,0.594792773208884,0.811874522137025,"Mrgbp"
"ENSMUSG00000033454.6",948.190696550483,0.0864961541053258,0.162622898349215,0.531881764396948,0.594807888000329,0.811874522137025,"Zbtb1"
"ENSMUSG00000033307.7",6973.27957018582,-0.0881668938578005,0.165839512660797,-0.531639851343113,0.594975458180085,0.811977166884302,"Mif"
"ENSMUSG00000078377.5",93.1677125884014,-0.132432788991507,0.249235738578653,-0.531355534108985,0.59517242876109,0.811977166884302,"Gm4294"
"ENSMUSG00000081572.3",13.0245446148287,-0.32267861714923,0.607156221132873,-0.531458965449049,0.595100769684485,0.811977166884302,"Gm14138"
"ENSMUSG00000082029.1",5.61538804661021,0.472226035040422,0.888661828042116,0.531390029524304,0.59514852928455,0.811977166884302,"H3f3c"
"ENSMUSG00000116852.1",4.18465172853666,-0.536246417696072,1.0088724287356,-0.53153045164307,0.5950512450766,0.811977166884302,"1700102H20Rik"
"ENSMUSG00000027778.15",2070.11110060374,0.083670477043912,0.157574223716209,0.53099088842476,0.595425093206874,0.812145781367144,"Ift80"
"ENSMUSG00000090248.1",7.04464545947077,0.435792659953876,0.820771930891192,0.530954633744228,0.595450216893764,0.812145781367144,"Gm14027"
"ENSMUSG00000111059.1",13.3908807311984,-0.374904021626289,0.706002497725955,-0.531023647697934,0.595402392175458,0.812145781367144,"Gm33838"
"ENSMUSG00000059897.5",358.695052425185,0.0933043933972868,0.17580801495761,0.530717518309868,0.595614544537624,0.812155175870313,"Zfp930"
"ENSMUSG00000081476.1",12.6930667029699,0.330370878518389,0.622496557629364,0.53071920554313,0.595613375164608,0.812155175870313,"Itpa-ps1"
"ENSMUSG00000093677.1",32.6655993820342,-0.270560083354033,0.509870465742728,-0.530644745150925,0.595664982524891,0.812155175870313,"Gm20712"
"ENSMUSG00000104467.1",5.77138378203778,-0.466988077188724,0.880156551922352,-0.530573880486119,0.595714099635272,0.812155175870313,"Gm37660"
"ENSMUSG00000112442.1",7.47376601759751,0.436579590302207,0.822393337954611,0.530864697163077,0.595512543031164,0.812155175870313,"Gm47992"
"ENSMUSG00000027411.17",1370.45246576227,0.068162472582619,0.12855217583883,0.530231963308628,0.595951112293684,0.812391058659916,"Vps16"
"ENSMUSG00000045482.16",5159.91795825387,0.133117936119997,0.251082564486054,0.530175945878516,0.59598994696448,0.812391058659916,"Trrap"
"ENSMUSG00000023908.8",416.182034836637,-0.246223811023025,0.464774394225155,-0.529770602861019,0.59627098962429,0.812563855718276,"Pkmyt1"
"ENSMUSG00000068014.5",20.604544240941,-0.269227541686288,0.508111772525498,-0.529858893739325,0.596209768419549,0.812563855718276,"Gm14648"
"ENSMUSG00000082284.1",33.041325257268,-0.233661929766833,0.441017585612436,-0.529824518091153,0.596233604274138,0.812563855718276,"H3f3a-ps1"
"ENSMUSG00000004661.15",26.6743183000976,-0.358132892265266,0.676768500115631,-0.529180794029385,0.596680038581851,0.813051163300434,"Arid3b"
"ENSMUSG00000024668.8",2005.34452488554,-0.0710644255466061,0.134364149260605,-0.528894246997194,0.59687881307457,0.813067761924764,"Sdhaf2"
"ENSMUSG00000045665.5",2121.72242632034,-0.104940849380167,0.198425963672884,-0.528866522493839,0.59689804685319,0.813067761924764,"Mfsd5"
"ENSMUSG00000050199.13",762.046486832491,-0.166412287686904,0.314608114420431,-0.528951034824602,0.596839417595559,0.813067761924764,"Lgr4"
"ENSMUSG00000050931.7",559.221486084818,-0.187559726782953,0.354613434695046,-0.528913200776634,0.596865664117737,0.813067761924764,"Sgms2"
"ENSMUSG00000105052.4",15.4119841737537,-0.382148364118141,0.722774037870167,-0.528724530897977,0.59699655745392,0.813131851075716,"Gm21655"
"ENSMUSG00000027978.9",1885.61454652229,0.268968020693251,0.509110070656243,0.528310155692955,0.597284084004791,0.81324306862212,"Prss12"
"ENSMUSG00000039007.10",4184.93163829722,-0.158368921920735,0.29968841968875,-0.528445250187557,0.597190337756866,0.81324306862212,"Cpq"
"ENSMUSG00000061242.6",14.0330585503276,-0.319715460287775,0.605096234419626,-0.528371260803544,0.597241680449881,0.81324306862212,"Gm9104"
"ENSMUSG00000063727.3",519.903537579718,-0.219827916622784,0.416040756294368,-0.528380725438459,0.597235112641059,0.81324306862212,"Tnfrsf11b"
"ENSMUSG00000040225.15",8875.87108790117,0.129425591322731,0.245064130708339,0.528129477572407,0.597409472598859,0.813313142387808,"Prrc2c"
"ENSMUSG00000102496.1",29.7602245781194,-0.267190656407945,0.505958907485635,-0.528087661774253,0.597438494000082,0.813313142387808,"Gm36989"
"ENSMUSG00000031563.8",2669.96227149351,-0.0965315981254638,0.182873127355515,-0.52786103415731,0.597595791419779,0.813449477106481,"Wwc2"
"ENSMUSG00000031826.20",1367.60024781079,-0.07487629984384,0.14187262067542,-0.527771316885334,0.597658067474204,0.813449477106481,"Usp10"
"ENSMUSG00000077737.1",22.5973988255931,-0.242544071656976,0.459735954126191,-0.527572554376291,0.597796046336337,0.813449477106481,"Snord72"
"ENSMUSG00000098813.1",5.04427996314924,-0.544948135458455,1.03292495694631,-0.527577663598633,0.597792499386232,0.813449477106481,"Gm27326"
"ENSMUSG00000112449.1",131.306642896505,0.139539734122757,0.264472912489932,0.527614464593115,0.597766951496677,0.813449477106481,"Srp54b"
"ENSMUSG00000068742.11",425.507815253381,-0.123133398523142,0.233489630626278,-0.52736131447408,0.597942702735115,0.81357897579588,"Cry2"
"ENSMUSG00000080746.3",10.6132367621366,-0.36832467163769,0.698886473266594,-0.527016455070508,0.598182161538649,0.813834711079059,"Rpsa-ps12"
"ENSMUSG00000006705.13",521.478127691717,-0.143103752301194,0.271949748054982,-0.526213954323143,0.598739559594612,0.814186296054163,"Pknox1"
"ENSMUSG00000078652.9",2800.27863162539,0.0885657398503337,0.168312161543564,0.526199289689534,0.59874974749379,0.814186296054163,"Psme3"
"ENSMUSG00000081121.1",9.13129988136181,0.385207650750272,0.731987023327721,0.526249289227918,0.598715011847894,0.814186296054163,"Gm12791"
"ENSMUSG00000108659.1",5.22075091267441,-0.676978863565972,1.28607989920795,-0.526389428823901,0.598617659032385,0.814186296054163,"Gm34121"
"ENSMUSG00000112593.1",6.68596998364916,0.521627462960281,0.990958899641311,0.526386576828857,0.598619640197765,0.814186296054163,"Gm48882"
"ENSMUSG00000113432.1",11.3855506736175,-0.325322650507589,0.618215102236143,-0.526228895623653,0.598729179568658,0.814186296054163,"8430406P12Rik"
"ENSMUSG00000060969.9",4608.47968372259,0.0899608233624319,0.171115355527985,0.525732030797899,0.599074405447751,0.81450577999227,"Irx1"
"ENSMUSG00000072847.4",304.695820334246,0.124144681019978,0.236145454849036,0.525712769273253,0.599087790334166,0.81450577999227,"A530017D24Rik"
"ENSMUSG00000040865.15",935.606247960709,0.137291680078825,0.26124053895757,0.525537424729949,0.59920964397172,0.814601358031244,"Ino80d"
"ENSMUSG00000031714.9",785.675997056524,0.0983962880188841,0.18726023057501,0.525452135334577,0.599268918898129,0.814611853708649,"Gab1"
"ENSMUSG00000020283.5",1461.49171169731,-0.107072659251882,0.204089596063549,-0.524635558681499,0.599836562576278,0.814633958856224,"Pex13"
"ENSMUSG00000020521.7",1956.81077986827,-0.108309074378538,0.206513587034293,-0.524464641450216,0.59995540656983,0.814633958856224,"Rnft1"
"ENSMUSG00000020610.17",1826.26886274888,-0.080173060020995,0.152853420002917,-0.524509428833616,0.599924263498182,0.814633958856224,"Amz2"
"ENSMUSG00000022362.13",6.67242560554642,0.44431108396905,0.846711301667077,0.524749206836205,0.599757545426695,0.814633958856224,"Gm29394"
"ENSMUSG00000024827.10",4.17237041793657,0.512447474511477,0.975502501267432,0.525316412664933,0.599363249715635,0.814633958856224,"Gldc"
"ENSMUSG00000034424.5",1202.64330045696,0.100611748793382,0.19165629873534,0.524959260182299,0.599611512197903,0.814633958856224,"Gcsh"
"ENSMUSG00000037313.16",998.783418821824,-0.22809382165271,0.434307685727935,-0.525189466243054,0.599451486898106,0.814633958856224,"Tacc3"
"ENSMUSG00000042390.9",2530.60836832236,0.0968785489329764,0.184718887003122,0.524464771874351,0.599955315877866,0.814633958856224,"Gatad2b"
"ENSMUSG00000070808.4",461.353906384681,-0.134233754959505,0.255677634567201,-0.525011721055423,0.599575042877052,0.814633958856224,"Bicra"
"ENSMUSG00000072494.7",131.723506485381,-0.120214950625538,0.229090350809069,-0.524749079133975,0.599757634212701,0.814633958856224,"Ppp1r3e"
"ENSMUSG00000107704.1",4.24795548556688,-0.525593879529526,1.00184945883458,-0.524623609759629,0.599844870681751,0.814633958856224,"Gm36355"
"ENSMUSG00000110630.1",34.0502159963205,0.213785321733626,0.407379547515276,0.52478167605017,0.599734971136859,0.814633958856224,"K230015D01Rik"
"ENSMUSG00000117476.1",28.6881681449164,-0.214900691646261,0.409382950450148,-0.524938059608886,0.599626250524152,0.814633958856224,"Gm9416"
"ENSMUSG00000040562.12",5683.20121462761,0.103767503416379,0.198182230808941,0.523596404141889,0.600559283068208,0.81531379257331,"Gstm2"
"ENSMUSG00000052298.12",1024.06464977635,0.0759207723069,0.144997941935966,0.523598964876538,0.600557501621896,0.81531379257331,"Cdc42se2"
"ENSMUSG00000074281.3",20.7799746696152,-0.241723826027959,0.461734575934268,-0.523512508325499,0.600617648848303,0.81532297847526,"Gm12522"
"ENSMUSG00000055301.8",1224.20548411043,0.175419587070757,0.335154347508811,0.523399407988121,0.600696336083222,0.815359746280474,"Adh7"
"ENSMUSG00000001482.15",1430.14231808553,-0.0774398990884075,0.148303699255097,-0.522171054918888,0.601551237350671,0.815539348037576,"Def8"
"ENSMUSG00000007613.15",2710.66453070921,-0.118436228350062,0.22660815556655,-0.522647686946463,0.601219448880581,0.815539348037576,"Tgfbr1"
"ENSMUSG00000020312.12",1852.43690807917,0.186031996916636,0.35578636921979,0.522875559635937,0.601060853547683,0.815539348037576,"Shc2"
"ENSMUSG00000024369.16",1256.47939532205,-0.0821317760117805,0.157029455658556,-0.523034201878453,0.600950452528787,0.815539348037576,"Nelfe"
"ENSMUSG00000029310.13",4039.4303955969,-0.153041632302543,0.292710614033057,-0.522842783846779,0.601083663749819,0.815539348037576,"Nudt9"
"ENSMUSG00000029676.15",622.491284973932,0.118665569197667,0.227170213651113,0.522364121996701,0.601416831412329,0.815539348037576,"Pot1a"
"ENSMUSG00000037062.13",5634.99302745506,0.0611289520843424,0.117055005343641,0.522224162092724,0.601514264809903,0.815539348037576,"Sh3glb1"
"ENSMUSG00000050846.9",452.277534701565,-0.0907176724982415,0.173448674898885,-0.523023151091392,0.600958142605828,0.815539348037576,"Zfp623"
"ENSMUSG00000055128.15",572.074851493313,-0.0842868038129674,0.161330936898998,-0.522446626995885,0.601359398711201,0.815539348037576,"Cgrrf1"
"ENSMUSG00000074212.7",1656.10037432453,0.111494360029997,0.213402851123949,0.522459561541838,0.60135039504597,0.815539348037576,"Dnajb14"
"ENSMUSG00000090100.7",722.90281858021,0.109090653489315,0.20871784307228,0.522670471692905,0.601203590252873,0.815539348037576,"Ttbk2"
"ENSMUSG00000108190.1",13.3809002516585,-0.325904619410112,0.624122345229799,-0.522180662014457,0.601544548936636,0.815539348037576,"Gm44731"
"ENSMUSG00000110269.1",12.2870347904747,-0.341625847371993,0.654207064281972,-0.522198346706858,0.60153223702601,0.815539348037576,"Gm45258"
"ENSMUSG00000114277.1",9.03142395284342,0.357962333396715,0.684699540981061,0.522802064221943,0.601112002982622,0.815539348037576,"Gm48583"
"ENSMUSG00000027886.7",8.2221381478256,-0.420328058446569,0.805173521764943,-0.522034129395125,0.601646567892886,0.815595698395019,"1700013F07Rik"
"ENSMUSG00000049550.17",3038.97257204828,0.093047884190176,0.178265259423606,0.521963081819937,0.601696035452866,0.815595698395019,"Clip1"
"ENSMUSG00000000915.15",346.163296617803,0.1228247743436,0.235486115374565,0.521579686973197,0.6019630094711,0.815677687389834,"Hip1r"
"ENSMUSG00000009640.11",583.885433460263,-0.0879576782050844,0.168614742825637,-0.521648799690313,0.601914879422604,0.815677687389834,"Dmap1"
"ENSMUSG00000033411.16",1009.49591883965,-0.117400808340936,0.225038119688472,-0.521692984741685,0.60188410989259,0.815677687389834,"Ctdspl2"
"ENSMUSG00000037440.8",52.4952495164619,-0.2720256568801,0.521387534952444,-0.521734101113315,0.601855477962965,0.815677687389834,"Vnn1"
"ENSMUSG00000000194.13",2500.10446866464,0.0896524187627784,0.172118983907985,0.520874668948237,0.602454082630031,0.815783439852354,"Gpr107"
"ENSMUSG00000005699.16",158.155253972418,0.11364124557051,0.218153459213455,0.52092341776399,0.602420121329879,0.815783439852354,"Pard6a"
"ENSMUSG00000035024.16",509.702268720366,-0.230342619748775,0.442096971405783,-0.521022840342766,0.602350860370898,0.815783439852354,"Ncapd3"
"ENSMUSG00000035245.12",744.899140638061,0.0878200020897686,0.168501520984192,0.521182251512184,0.602239816922645,0.815783439852354,"Eogt"
"ENSMUSG00000056185.5",577.32154473999,0.124860175952168,0.239532738335616,0.52126559742837,0.602181763070243,0.815783439852354,"Snx32"
"ENSMUSG00000080006.4",8.80777186708957,0.42016397864531,0.806445035073656,0.521007583123051,0.60236148880675,0.815783439852354,"Rps19-ps7"
"ENSMUSG00000105179.1",4.70000606296602,-0.529901605814571,1.01688194873294,-0.521104348911732,0.602294081562318,0.815783439852354,"Gm42866"
"ENSMUSG00000117718.1",6.07369738507963,0.504095506965909,0.966934172989643,0.521333841586451,0.602134230090383,0.815783439852354,"1500032F14Rik"
"ENSMUSG00000024999.7",1043.81659140288,-0.0839882517817214,0.161307328930754,-0.520672261691071,0.60259510068581,0.815904471802612,"Noc3l"
"ENSMUSG00000050973.11",115.250872202554,-0.14865505925884,0.285550831486308,-0.520590531938159,0.602652046388519,0.815911660096392,"Gdpgp1"
"ENSMUSG00000024594.9",1635.19628438025,0.121104102849269,0.232679580579176,0.520475851588789,0.602731954704929,0.815949932855773,"Prrc1"
"ENSMUSG00000117416.1",6.02376661162434,-0.519779089151276,0.998869053382973,-0.520367597124854,0.602807389894001,0.8159821440688,"Gm5064"
"ENSMUSG00000020227.10",171.028821833056,0.280246483397842,0.539373090919826,0.519578169759861,0.603357616693987,0.81661459806635,"Irak3"
"ENSMUSG00000082935.3",9.39750037749773,-0.374373681376509,0.720574398536795,-0.51954896279512,0.603377978129526,0.81661459806635,"Gm7658"
"ENSMUSG00000029776.11",2686.84169983705,-0.074894965981109,0.144197188083499,-0.519392693966681,0.60348692512231,0.816692095225901,"Hibadh"
"ENSMUSG00000072694.8",413.302515317753,0.13312757476742,0.256413102258909,0.51919177918216,0.603627011230662,0.816750398591117,"1500011B03Rik"
"ENSMUSG00000115855.1",5.70413524859896,0.461103938029305,0.888134361844508,0.519182634789255,0.603633387427825,0.816750398591117,"Gm34643"
"ENSMUSG00000023008.18",2764.31603467596,0.102666023322234,0.197792426745318,0.519059425133748,0.603719301938993,0.816796702623344,"Fmnl3"
"ENSMUSG00000096942.1",12.0239108249562,-0.312095798733771,0.601518054599015,-0.518846934597534,0.603867485220543,0.816927237497414,"Rps19-ps6"
"ENSMUSG00000022346.16",974.384914969533,0.194614619856911,0.375361648593995,0.518472306869618,0.604128776957531,0.817126589612609,"Myc"
"ENSMUSG00000024026.13",2466.9421383936,0.0611145825639853,0.117860306824427,0.518534052817511,0.604085707494757,0.817126589612609,"Glo1"
"ENSMUSG00000031198.4",4410.42992546759,-0.113880443784132,0.219671175735624,-0.518413230150813,0.604169985851788,0.817126589612609,"Fundc2"
